4.140000 1.635893 -2.318377 0.007966 
4.150000 1.658997 -2.304336 0.007981 
4.160000 1.681961 -2.290051 0.007996 
4.170001 1.704781 -2.275521 0.008011 
4.180001 1.727456 -2.260749 0.008026 
4.190001 1.749984 -2.245735 0.008041 
4.200001 1.772360 -2.230481 0.008056 
4.210001 1.794585 -2.214988 0.008071 
4.220002 1.816654 -2.199257 0.008086 
4.230002 1.838566 -2.183290 0.008101 
4.240002 1.860318 -2.167087 0.008116 
4.250002 1.881907 -2.150651 0.008130 
4.260003 1.903333 -2.133983 0.008145 
4.270003 1.924591 -2.117084 0.008160 
4.280003 1.945680 -2.099955 0.008175 
4.290003 1.966598 -2.082598 0.008189 
4.300004 1.987342 -2.065014 0.008204 
4.310004 2.007910 -2.047206 0.008218 
4.320004 2.028300 -2.029174 0.008233 
4.330004 2.048509 -2.010920 0.008247 
4.340004 2.068536 -1.992446 0.008261 
4.350005 2.088378 -1.973753 0.008276 
4.360005 2.108032 -1.954843 0.008290 
4.370005 2.127498 -1.935718 0.008304 
4.380005 2.146772 -1.916378 0.008318 
4.390006 2.165853 -1.896827 0.008332 
4.400006 2.184738 -1.877065 0.008346 
4.410006 2.203425 -1.857095 0.008360 
4.420006 2.221912 -1.836918 0.008374 
4.430007 2.240198 -1.816536 0.008388 
4.440007 2.258279 -1.795950 0.008401 
4.450007 2.276155 -1.775164 0.008415 
4.460007 2.293822 -1.754177 0.008428 
4.470007 2.311280 -1.732993 0.008442 
4.480008 2.328525 -1.711613 0.008455 
4.490008 2.345557 -1.690040 0.008468 
4.500008 2.362373 -1.668274 0.008481 
4.510008 2.378971 -1.646318 0.008494 
4.520009 2.395349 -1.624175 0.008507 
4.530009 2.411505 -1.601846 0.008520 
4.540009 2.427439 -1.579333 0.008533 
4.550009 2.443147 -1.556638 0.008545 
4.560009 2.458628 -1.533763 0.008558 
4.570010 2.473880 -1.510710 0.008570 
4.580010 2.488901 -1.487482 0.008582 
4.590010 2.503690 -1.464081 0.008594 
4.600010 2.518245 -1.440508 0.008606 
4.610011 2.532564 -1.416766 0.008618 
4.620011 2.546646 -1.392857 0.008630 
4.630011 2.560488 -1.368783 0.008641 
4.640011 2.574089 -1.344547 0.008653 
4.650012 2.587448 -1.320151 0.008664 
4.660012 2.600563 -1.295597 0.008675 
4.670012 2.613432 -1.270887 0.008686 
4.680012 2.626054 -1.246023 0.008697 
4.690012 2.638427 -1.221009 0.008708 
4.700013 2.650551 -1.195845 0.008719 
4.710013 2.662422 -1.170536 0.008729 
4.720013 2.674040 -1.145082 0.008740 
4.730013 2.685404 -1.119487 0.008750 
4.740014 2.696511 -1.093752 0.008760 
4.750014 2.707361 -1.067881 0.008770 
4.760014 2.717952 -1.041875 0.008779 
4.770014 2.728283 -1.015737 0.008789 
4.780015 2.738352 -0.989470 0.008798 
4.790015 2.748159 -0.963076 0.008807 
4.800015 2.757702 -0.936558 0.008816 
4.810015 2.766979 -0.909917 0.008825 
4.820015 2.775990 -0.883157 0.008834 
4.830016 2.784733 -0.856281 0.008842 
4.840016 2.793208 -0.829290 0.008851 
4.850016 2.801412 -0.802187 0.008859 
4.860016 2.809345 -0.774975 0.008867 
4.870017 2.817007 -0.747656 0.008874 
4.880017 2.824394 -0.720234 0.008882 
4.890017 2.831508 -0.692710 0.008889 
4.900017 2.838346 -0.665088 0.008897 
4.910017 2.844908 -0.637370 0.008904 
4.920018 2.851193 -0.609558 0.008910 
4.930018 2.857199 -0.581656 0.008917 
4.940018 2.862927 -0.553665 0.008923 
4.950018 2.868374 -0.525590 0.008930 
4.960019 2.873541 -0.497431 0.008936 
4.970019 2.878426 -0.469193 0.008941 
4.980019 2.883028 -0.440878 0.008947 
4.990019 2.887347 -0.412489 0.008952 
5.000020 2.891383 -0.384028 0.008957 
5.010020 2.895134 -0.355498 0.008962 
5.020020 2.898599 -0.326902 0.008967 
5.030020 2.901778 -0.298243 0.008972 
5.040020 2.904671 -0.269524 0.008976 
5.050021 2.907277 -0.240747 0.008980 
5.060021 2.909594 -0.211915 0.008984 
5.070021 2.911624 -0.183031 0.008988 
5.080021 2.913364 -0.154097 0.008991 
5.090022 2.914815 -0.125118 0.008994 
5.100022 2.915977 -0.096095 0.008997 
5.110022 2.916847 -0.067031 0.009000 
5.120022 2.917428 -0.037930 0.009002 
5.130023 2.917717 -0.008793 0.009005 
5.140023 2.917715 0.020375 0.009007 
5.150023 2.917421 0.049573 0.009009 
5.160023 2.916835 0.078796 0.009010 
5.170023 2.915957 0.108044 0.009012 
5.180024 2.914787 0.137311 0.009013 
5.190024 2.913323 0.166596 0.009014 
5.200024 2.911567 0.195896 0.009014 
5.210024 2.909518 0.225208 0.009015 
5.220025 2.907176 0.254528 0.009015 
5.230025 2.904540 0.283854 0.009015 
5.240025 2.901612 0.313184 0.009015 
5.250025 2.898390 0.342513 0.009014 
5.260026 2.894874 0.371839 0.009014 
5.270026 2.891066 0.401160 0.009013 
5.280026 2.886964 0.430472 0.009011 
5.290026 2.882569 0.459772 0.009010 
5.300026 2.877882 0.489057 0.009008 
5.310027 2.872901 0.518325 0.009006 
5.320027 2.867628 0.547573 0.009004 
5.330027 2.862062 0.576796 0.009002 
5.340027 2.856204 0.605994 0.008999 
5.350028 2.850054 0.635162 0.008996 
5.360028 2.843612 0.664298 0.008993 
5.370028 2.836879 0.693398 0.008990 
5.380028 2.829855 0.722460 0.008986 
5.390028 2.822541 0.751481 0.008983 
5.400029 2.814936 0.780458 0.008979 
